13,99554,598199,76.7
21,60497,621464,76.2
30,99102,515625,75.5
31,119587,499850,76.6
35,116784,525378,73.7
43,110576,413471,109.0
45,105995,438416,103.0
47,69021,429662,111.0
49,72816,419777,107.0
53,101777,402898,105.0
54,83702,416378,101.0
57,94707,479515,79.1
61,-31466,522650,67.1
67,-42754,494710,64.6
71,-11787,546191,75.7
74,26970,459805,91.6
78,66134,484133,77.7
83,66334,460292,101.0
85,61736,449321,102.0
91,16184,468883,90.8
101,-28747,630454,81.7
103,6586,623982,68.8
105,-32449,600542,80.7
106,-6684,643917,80.8
111,55625,581884,71.1
119,138651,553677,74.4
120,153350,547467,69.7
137,28250,630851,79.2
139,21065,623477,69.3
142,35041,623277,79.4
149,-27367,558952,71.3
151,-60739,472162,66.4
157,-64584,630434,76.4
173,-37539,604025,76.1
175,-42432,605020,83.9
182,-53445,439438,66.3
186,800,414308,98.9
189,16181,422889,105.0
191,9289,386666,97.8
207,-56713,360811,114.0
209,-10086,383574,111.0
212,-69397,368095,83.4
213,-71582,351531,105.0
215,-40828,340567,107.0
219,-38854,408822,61.1
221,-45834,380581,91.0
223,-24516,239065,92.8
227,-55409,231777,111.0
231,-27380,191850,93.3
233,-26288,198835,93.2
244,3981,200443,97.8
246,-5374,165603,87.2
264,-697,311932,94.7
266,4093,297955,99.9
284,10082,331884,112.0
285,14872,323805,87.1
287,-25554,333583,122.0
295,61600,348545,101.0
304,-76593,149620,97.6
312,-43869,154219,96.4
322,68279,75244,96.8
323,52710,81345,106.0
334,66503,129051,105.0
337,60284,155709,113.0
339,52759,183763,102.0
343,99640,104391,104.0
344,81625,91821,72.6
355,-22319,61984,113.0
371,-67646,58180,110.0
372,-76881,29629,123.0
375,-30629,41818,110.0
376,-29511,17754,128.0
379,-39194,3774,101.0
387,1390,-19526,111.0
390,-41576,-32402,94.1
391,35369,29933,95.7
395,4066,43908,114.0
399,-16251,37417,118.0
411,32222,-26216,95.4
414,51821,-35403,98.5
420,15938,9173,106.0
421,5641,12660,96.6
423,196005,12704,88.4
427,181888,-49372,96.2
428,175587,41269,98.4
434,205606,62005,114.0
439,210843,-22344,89.4
440,249987,35436,102.0
442,260980,45403,103.0
445,192125,65610,83.6
452,261000,-34202,99.8
461,238866,69907,111.0
466,230996,53668,107.0
469,264652,53810,106.0
477,262137,155652,128.0
479,202324,197056,130.0
480,227145,203250,124.0
484,222683,159045,101.0
485,226348,174748,141.0
488,247475,205365,124.0
509,113195,146503,122.0
515,129624,149389,124.0
517,131822,181032,116.0
526,153498,147981,110.0
529,86600,226472,117.0
530,68711,195939,96.7
546,86352,203012,91.3
548,27487,196247,105.0
549,12642,178272,105.0
553,44818,204331,109.0
567,109622,63257,95.2
569,92318,50679,95.9
570,95352,40196,86.8
571,105572,42091,95.8
574,86013,33511,97.1
575,114634,-8354,104.0
576,113592,-35499,84.6
588,84560,-42989,110.0
601,60309,602623,80.6
604,-28373,444937,83.1
605,-43252,438253,57.0
609,176199,149968,86.9
617,201999,18683,101.0
620,166192,591618,72.4
625,-27766,574814,65.1
630,58638,469868,94.9
633,-29462,171490,86.6
651,103,462004,96.5
654,-64854,300036,72.2
658,-40597,161508,94.2
664,9045,114291,117.0
670,21365,116684,119.0
676,-41950,128267,87.3
697,-50530,-34401,127.0
701,234910,644031,93.7
703,149000,598723,72.4
708,224053,596436,73.7
710,193423,620673,83.3
711,175227,631173,76.9
715,246093,514368,60.6
716,242374,450919,73.1
719,183800,574935,90.3
723,187841,424957,106.0
725,176413,394340,119.0
727,207790,540084,79.2
736,191552,511014,82.8
746,185620,407006,112.0
749,190203,391435,115.0
754,151671,473773,119.0
755,193343,525665,77.2
765,252079,324576,120.0
768,222093,279030,118.0
769,244792,302464,107.0
772,161830,331710,92.4
773,146512,309367,132.0
784,114711,345819,117.0
787,109514,272773,116.0
796,175828,336985,117.0
798,154895,264950,125.0
806,230172,565713,71.3
811,161409,582360,68.9
826,249722,417586,76.3
835,154671,460104,85.4
838,146475,480368,75.3
839,149076,488445,117.0
848,151259,527128,76.3
853,135003,359074,122.0
854,110746,370868,110.0
861,179171,275310,149.0
862,210834,311697,113.0
866,28770,431766,95.2
867,24675,477260,98.4
870,1589,172391,89.5
874,164014,99565,111.0
889,117297,70837,109.0
895,3666,55797,98.3
900,-5292,498818,73.8
901,69832,154207,111.0
919,26276,468290,92.7
920,21173,534220,57.5
933,233618,578699,77.5
934,237781,584239,73.6
942,191310,630741,86.4
945,133998,208877,115.0
948,138479,457933,96.2
953,25204,213912,103.0
959,37703,-40488,87.2
961,242284,-6432,112.0
967,128077,232341,111.0
968,161352,255372,107.0
977,-31588,105099,113.0
979,45023,622468,56.5
991,104897,464045,87.9
992,99706,476227,84.8
994,165976,43665,105.0
1000,257782,139788,147.0
1002,-21760,112689,112.0
1003,182387,588996,81.4
1004,161621,61438,85.7
1007,250299,53884,117.0
