13,99554,598199,76.1
21,60497,621464,74.0
30,99102,515625,74.6
31,119587,499850,76.2
35,116784,525378,75.9
43,110576,413471,107.0
45,105995,438416,98.8
47,69021,429662,106.0
49,72816,419777,99.6
53,101777,402898,103.0
54,83702,416378,98.4
57,94707,479515,76.4
61,-31466,522650,68.5
67,-42754,494710,66.6
71,-11787,546191,76.6
74,26970,459805,93.1
78,66134,484133,76.2
83,66334,460292,98.2
85,61736,449321,99.9
91,16184,468883,89.2
101,-28747,630454,84.1
103,6586,623982,69.1
105,-32449,600542,82.0
106,-6684,643917,81.3
111,55625,581884,70.6
119,138651,553677,72.6
120,153350,547467,69.2
137,28250,630851,81.3
139,21065,623477,69.7
142,35041,623277,86.0
149,-27367,558952,72.2
151,-60739,472162,68.4
157,-64584,630434,78.0
173,-37539,604025,78.5
175,-42432,605020,84.3
182,-53445,439438,66.9
186,800,414308,98.0
189,16181,422889,105.0
191,9289,386666,94.9
207,-56713,360811,108.0
209,-10086,383574,107.0
212,-69397,368095,84.4
213,-71582,351531,108.0
215,-40828,340567,106.0
219,-38854,408822,60.3
221,-45834,380581,88.4
223,-24516,239065,89.3
227,-55409,231777,105.0
231,-27380,191850,88.0
233,-26288,198835,87.7
244,3981,200443,93.5
246,-5374,165603,82.8
264,-697,311932,96.6
266,4093,297955,98.3
284,10082,331884,113.0
285,14872,323805,89.5
287,-25554,333583,119.0
295,61600,348545,99.4
304,-76593,149620,93.0
312,-43869,154219,92.9
322,68279,75244,93.8
323,52710,81345,98.2
334,66503,129051,99.1
337,60284,155709,104.0
339,52759,183763,95.8
343,99640,104391,98.8
344,81625,91821,68.8
355,-22319,61984,106.0
371,-67646,58180,105.0
372,-76881,29629,118.0
375,-30629,41818,107.0
376,-29511,17754,127.0
379,-39194,3774,95.8
387,1390,-19526,103.0
390,-41576,-32402,91.4
391,35369,29933,91.7
395,4066,43908,106.0
399,-16251,37417,111.0
411,32222,-26216,91.5
414,51821,-35403,94.8
420,15938,9173,100.0
421,5641,12660,95.7
423,196005,12704,82.5
427,181888,-49372,97.1
428,175587,41269,93.9
434,205606,62005,109.0
439,210843,-22344,87.4
440,249987,35436,99.8
442,260980,45403,100.0
445,192125,65610,79.0
452,261000,-34202,105.0
461,238866,69907,105.0
466,230996,53668,101.0
469,264652,53810,108.0
477,262137,155652,126.0
479,202324,197056,125.0
480,227145,203250,115.0
484,222683,159045,97.5
485,226348,174748,136.0
488,247475,205365,124.0
509,113195,146503,115.0
515,129624,149389,118.0
517,131822,181032,111.0
526,153498,147981,104.0
529,86600,226472,111.0
530,68711,195939,92.0
546,86352,203012,86.8
548,27487,196247,97.1
549,12642,178272,100.0
553,44818,204331,107.0
567,109622,63257,93.5
569,92318,50679,95.0
570,95352,40196,80.4
571,105572,42091,91.2
574,86013,33511,93.5
575,114634,-8354,98.7
576,113592,-35499,80.0
588,84560,-42989,106.0
601,60309,602623,80.3
604,-28373,444937,82.4
605,-43252,438253,56.1
609,176199,149968,83.4
617,201999,18683,94.7
620,166192,591618,70.1
625,-27766,574814,64.7
630,58638,469868,92.3
633,-29462,171490,81.3
651,103,462004,95.3
654,-64854,300036,74.9
658,-40597,161508,89.8
664,9045,114291,113.0
670,21365,116684,111.0
676,-41950,128267,81.9
697,-50530,-34401,123.0
701,234910,644031,91.2
703,149000,598723,70.8
708,224053,596436,71.7
710,193423,620673,81.5
711,175227,631173,75.3
715,246093,514368,62.1
716,242374,450919,71.2
719,183800,574935,88.1
723,187841,424957,99.5
725,176413,394340,115.0
727,207790,540084,77.3
736,191552,511014,77.4
746,185620,407006,108.0
749,190203,391435,113.0
754,151671,473773,116.0
755,193343,525665,76.2
765,252079,324576,114.0
768,222093,279030,112.0
769,244792,302464,109.0
772,161830,331710,88.8
773,146512,309367,126.0
784,114711,345819,112.0
787,109514,272773,108.0
796,175828,336985,113.0
798,154895,264950,125.0
806,230172,565713,72.8
811,161409,582360,68.2
826,249722,417586,75.9
835,154671,460104,82.0
838,146475,480368,72.3
839,149076,488445,112.0
848,151259,527128,76.8
853,135003,359074,118.0
854,110746,370868,108.0
861,179171,275310,152.0
862,210834,311697,108.0
866,28770,431766,95.9
867,24675,477260,104.0
870,1589,172391,87.8
874,164014,99565,104.0
889,117297,70837,102.0
895,3666,55797,91.7
900,-5292,498818,75.0
901,69832,154207,106.0
919,26276,468290,92.4
920,21173,534220,58.4
933,233618,578699,76.7
934,237781,584239,70.9
942,191310,630741,85.9
945,133998,208877,107.0
948,138479,457933,91.8
953,25204,213912,101.0
959,37703,-40488,82.3
961,242284,-6432,103.0
967,128077,232341,107.0
968,161352,255372,105.0
977,-31588,105099,107.0
979,45023,622468,58.7
991,104897,464045,83.4
992,99706,476227,83.1
994,165976,43665,95.5
1000,257782,139788,139.0
1002,-21760,112689,104.0
1003,182387,588996,80.4
1004,161621,61438,80.8
1007,250299,53884,111.0
