13,99554,598199,76.5
21,60497,621464,76.2
30,99102,515625,73.4
31,119587,499850,76.8
35,116784,525378,70.7
43,110576,413471,105.0
45,105995,438416,99.8
47,69021,429662,102.0
49,72816,419777,98.6
53,101777,402898,103.0
54,83702,416378,103.0
57,94707,479515,73.6
61,-31466,522650,66.4
67,-42754,494710,64.0
71,-11787,546191,77.1
74,26970,459805,91.7
78,66134,484133,75.6
83,66334,460292,95.4
85,61736,449321,97.7
91,16184,468883,82.6
101,-28747,630454,84.9
103,6586,623982,70.7
105,-32449,600542,81.6
106,-6684,643917,82.1
111,55625,581884,72.6
119,138651,553677,72.0
120,153350,547467,66.6
137,28250,630851,81.9
139,21065,623477,71.4
142,35041,623277,80.7
149,-27367,558952,73.0
151,-60739,472162,66.8
157,-64584,630434,79.5
173,-37539,604025,78.0
175,-42432,605020,82.5
182,-53445,439438,65.9
186,800,414308,96.1
189,16181,422889,101.0
191,9289,386666,93.1
207,-56713,360811,116.0
209,-10086,383574,104.0
212,-69397,368095,83.0
213,-71582,351531,102.0
215,-40828,340567,102.0
219,-38854,408822,60.5
221,-45834,380581,87.3
223,-24516,239065,87.2
227,-55409,231777,102.0
231,-27380,191850,87.2
233,-26288,198835,87.8
244,3981,200443,93.3
246,-5374,165603,81.4
264,-697,311932,92.8
266,4093,297955,91.7
284,10082,331884,109.0
285,14872,323805,82.2
287,-25554,333583,114.0
295,61600,348545,95.1
304,-76593,149620,92.8
312,-43869,154219,90.9
322,68279,75244,84.8
323,52710,81345,101.0
334,66503,129051,98.3
337,60284,155709,106.0
339,52759,183763,96.3
343,99640,104391,98.6
344,81625,91821,70.1
355,-22319,61984,106.0
371,-67646,58180,105.0
372,-76881,29629,118.0
375,-30629,41818,106.0
376,-29511,17754,120.0
379,-39194,3774,95.8
387,1390,-19526,106.0
390,-41576,-32402,88.0
391,35369,29933,91.6
395,4066,43908,105.0
399,-16251,37417,111.0
411,32222,-26216,90.8
414,51821,-35403,94.4
420,15938,9173,101.0
421,5641,12660,96.5
423,196005,12704,83.6
427,181888,-49372,71.2
428,175587,41269,90.7
434,205606,62005,105.0
439,210843,-22344,78.2
440,249987,35436,100.0
442,260980,45403,98.8
445,192125,65610,79.3
452,261000,-34202,63.4
461,238866,69907,105.0
466,230996,53668,97.6
469,264652,53810,104.0
477,262137,155652,120.0
479,202324,197056,121.0
480,227145,203250,112.0
484,222683,159045,95.3
485,226348,174748,133.0
488,247475,205365,118.0
509,113195,146503,114.0
515,129624,149389,113.0
517,131822,181032,108.0
526,153498,147981,102.0
529,86600,226472,110.0
530,68711,195939,91.9
546,86352,203012,86.9
548,27487,196247,97.2
549,12642,178272,98.0
553,44818,204331,102.0
567,109622,63257,89.6
569,92318,50679,89.6
570,95352,40196,80.9
571,105572,42091,90.5
574,86013,33511,91.3
575,114634,-8354,99.5
576,113592,-35499,71.2
588,84560,-42989,81.9
601,60309,602623,82.3
604,-28373,444937,81.7
605,-43252,438253,56.1
609,176199,149968,81.1
617,201999,18683,96.8
620,166192,591618,70.4
625,-27766,574814,66.8
630,58638,469868,88.5
633,-29462,171490,80.5
651,103,462004,93.3
654,-64854,300036,68.8
658,-40597,161508,88.5
664,9045,114291,109.0
670,21365,116684,110.0
676,-41950,128267,81.9
697,-50530,-34401,122.0
701,234910,644031,90.2
703,149000,598723,72.0
708,224053,596436,70.7
710,193423,620673,81.4
711,175227,631173,74.8
715,246093,514368,59.7
716,242374,450919,70.8
719,183800,574935,89.2
723,187841,424957,99.8
725,176413,394340,112.0
727,207790,540084,76.2
736,191552,511014,80.7
746,185620,407006,104.0
749,190203,391435,111.0
754,151671,473773,114.0
755,193343,525665,76.1
765,252079,324576,111.0
768,222093,279030,112.0
769,244792,302464,99.4
772,161830,331710,87.9
773,146512,309367,123.0
784,114711,345819,109.0
787,109514,272773,118.0
796,175828,336985,108.0
798,154895,264950,117.0
806,230172,565713,69.1
811,161409,582360,67.2
826,249722,417586,73.4
835,154671,460104,80.9
838,146475,480368,71.2
839,149076,488445,113.0
848,151259,527128,74.8
853,135003,359074,115.0
854,110746,370868,104.0
861,179171,275310,140.0
862,210834,311697,107.0
866,28770,431766,91.9
867,24675,477260,97.9
870,1589,172391,87.6
874,164014,99565,104.0
889,117297,70837,99.6
895,3666,55797,90.1
900,-5292,498818,72.9
901,69832,154207,104.0
919,26276,468290,89.9
920,21173,534220,57.8
933,233618,578699,74.9
934,237781,584239,72.4
942,191310,630741,86.6
945,133998,208877,105.0
948,138479,457933,91.0
953,25204,213912,96.8
959,37703,-40488,82.2
961,242284,-6432,105.0
967,128077,232341,101.0
968,161352,255372,97.1
977,-31588,105099,105.0
979,45023,622468,57.4
991,104897,464045,82.7
992,99706,476227,81.4
994,165976,43665,95.1
1000,257782,139788,133.0
1002,-21760,112689,102.0
1003,182387,588996,78.4
1004,161621,61438,82.2
1007,250299,53884,104.0
