13,99554,598199,75.6
21,60497,621464,72.9
30,99102,515625,71.9
31,119587,499850,74.5
35,116784,525378,75.5
43,110576,413471,112.0
45,105995,438416,103.0
47,69021,429662,113.0
49,72816,419777,105.0
53,101777,402898,106.0
54,83702,416378,104.0
57,94707,479515,78.6
61,-31466,522650,68.8
67,-42754,494710,64.9
71,-11787,546191,76.9
74,26970,459805,93.4
78,66134,484133,77.2
83,66334,460292,104.0
85,61736,449321,104.0
91,16184,468883,89.3
101,-28747,630454,82.2
103,6586,623982,69.9
105,-32449,600542,84.6
106,-6684,643917,83.5
111,55625,581884,70.4
119,138651,553677,71.6
120,153350,547467,67.5
137,28250,630851,82.1
139,21065,623477,70.0
142,35041,623277,84.4
149,-27367,558952,72.2
151,-60739,472162,67.2
157,-64584,630434,79.5
173,-37539,604025,78.8
175,-42432,605020,86.1
182,-53445,439438,67.2
186,800,414308,102.0
189,16181,422889,111.0
191,9289,386666,97.8
207,-56713,360811,117.0
209,-10086,383574,114.0
212,-69397,368095,86.1
213,-71582,351531,115.0
215,-40828,340567,112.0
219,-38854,408822,60.7
221,-45834,380581,89.5
223,-24516,239065,91.4
227,-55409,231777,110.0
231,-27380,191850,91.6
233,-26288,198835,91.2
244,3981,200443,97.6
246,-5374,165603,87.4
264,-697,311932,94.7
266,4093,297955,99.5
284,10082,331884,118.0
285,14872,323805,90.9
287,-25554,333583,124.0
295,61600,348545,102.0
304,-76593,149620,98.0
312,-43869,154219,96.5
322,68279,75244,95.2
323,52710,81345,103.0
334,66503,129051,109.0
337,60284,155709,117.0
339,52759,183763,99.0
343,99640,104391,107.0
344,81625,91821,69.9
355,-22319,61984,118.0
371,-67646,58180,116.0
372,-76881,29629,127.0
375,-30629,41818,116.0
376,-29511,17754,133.0
379,-39194,3774,103.0
387,1390,-19526,112.0
390,-41576,-32402,93.7
391,35369,29933,96.2
395,4066,43908,116.0
399,-16251,37417,124.0
411,32222,-26216,96.6
414,51821,-35403,99.4
420,15938,9173,107.0
421,5641,12660,96.8
423,196005,12704,86.7
427,181888,-49372,97.8
428,175587,41269,99.2
434,205606,62005,117.0
439,210843,-22344,90.3
440,249987,35436,101.0
442,260980,45403,105.0
445,192125,65610,83.0
452,261000,-34202,102.0
461,238866,69907,109.0
466,230996,53668,109.0
469,264652,53810,109.0
477,262137,155652,130.0
479,202324,197056,130.0
480,227145,203250,128.0
484,222683,159045,103.0
485,226348,174748,141.0
488,247475,205365,133.0
509,113195,146503,121.0
515,129624,149389,124.0
517,131822,181032,119.0
526,153498,147981,109.0
529,86600,226472,117.0
530,68711,195939,96.4
546,86352,203012,88.4
548,27487,196247,103.0
549,12642,178272,108.0
553,44818,204331,107.0
567,109622,63257,96.5
569,92318,50679,99.0
570,95352,40196,88.3
571,105572,42091,96.6
574,86013,33511,100.0
575,114634,-8354,104.0
576,113592,-35499,84.0
588,84560,-42989,109.0
601,60309,602623,83.8
604,-28373,444937,85.4
605,-43252,438253,55.9
609,176199,149968,87.2
617,201999,18683,99.6
620,166192,591618,70.2
625,-27766,574814,64.9
630,58638,469868,94.5
633,-29462,171490,83.5
651,103,462004,99.4
654,-64854,300036,74.8
658,-40597,161508,92.4
664,9045,114291,120.0
670,21365,116684,120.0
676,-41950,128267,85.9
697,-50530,-34401,130.0
701,234910,644031,92.6
703,149000,598723,70.0
708,224053,596436,71.0
710,193423,620673,82.2
711,175227,631173,75.3
715,246093,514368,61.4
716,242374,450919,70.4
719,183800,574935,87.9
723,187841,424957,107.0
725,176413,394340,119.0
727,207790,540084,77.6
736,191552,511014,77.7
746,185620,407006,112.0
749,190203,391435,114.0
754,151671,473773,116.0
755,193343,525665,75.7
765,252079,324576,124.0
768,222093,279030,122.0
769,244792,302464,114.0
772,161830,331710,93.5
773,146512,309367,132.0
784,114711,345819,114.0
787,109514,272773,115.0
796,175828,336985,117.0
798,154895,264950,128.0
806,230172,565713,71.0
811,161409,582360,67.3
826,249722,417586,74.1
835,154671,460104,83.9
838,146475,480368,72.4
839,149076,488445,114.0
848,151259,527128,74.9
853,135003,359074,125.0
854,110746,370868,115.0
861,179171,275310,155.0
862,210834,311697,115.0
866,28770,431766,101.0
867,24675,477260,102.0
870,1589,172391,88.7
874,164014,99565,108.0
889,117297,70837,110.0
895,3666,55797,99.9
900,-5292,498818,74.5
901,69832,154207,112.0
919,26276,468290,94.5
920,21173,534220,56.9
933,233618,578699,76.4
934,237781,584239,70.7
942,191310,630741,85.2
945,133998,208877,117.0
948,138479,457933,95.3
953,25204,213912,108.0
959,37703,-40488,88.3
961,242284,-6432,107.0
967,128077,232341,113.0
968,161352,255372,112.0
977,-31588,105099,118.0
979,45023,622468,58.5
991,104897,464045,86.7
992,99706,476227,86.9
994,165976,43665,95.9
1000,257782,139788,149.0
1002,-21760,112689,115.0
1003,182387,588996,81.7
1004,161621,61438,84.0
1007,250299,53884,120.0
