13,99554,598199,74.4
21,60497,621464,74.5
30,99102,515625,70.9
31,119587,499850,75.3
35,116784,525378,69.4
43,110576,413471,80.7
45,105995,438416,96.0
47,69021,429662,100.0
49,72816,419777,97.1
53,101777,402898,101.0
54,83702,416378,97.6
57,94707,479515,73.2
61,-31466,522650,65.0
67,-42754,494710,63.4
71,-11787,546191,73.4
74,26970,459805,89.5
78,66134,484133,73.8
83,66334,460292,94.0
85,61736,449321,97.2
91,16184,468883,85.6
101,-28747,630454,78.8
103,6586,623982,68.1
105,-32449,600542,77.0
106,-6684,643917,78.7
111,55625,581884,69.7
119,138651,553677,70.8
120,153350,547467,65.7
137,28250,630851,78.4
139,21065,623477,68.3
142,35041,623277,78.1
149,-27367,558952,70.1
151,-60739,472162,64.8
157,-64584,630434,76.0
173,-37539,604025,75.2
175,-42432,605020,78.7
182,-53445,439438,64.4
186,800,414308,94.8
189,16181,422889,101.0
191,9289,386666,90.4
207,-56713,360811,105.0
209,-10086,383574,104.0
212,-69397,368095,81.0
213,-71582,351531,103.0
215,-40828,340567,102.0
219,-38854,408822,58.6
221,-45834,380581,83.6
223,-24516,239065,86.5
227,-55409,231777,102.0
231,-27380,191850,86.5
233,-26288,198835,86.4
244,3981,200443,92.7
246,-5374,165603,80.3
264,-697,311932,85.0
266,4093,297955,95.6
284,10082,331884,108.0
285,14872,323805,80.9
287,-25554,333583,115.0
295,61600,348545,94.1
304,-76593,149620,91.1
312,-43869,154219,91.8
322,68279,75244,88.9
323,52710,81345,97.1
334,66503,129051,96.7
337,60284,155709,102.0
339,52759,183763,94.7
343,99640,104391,95.9
344,81625,91821,68.4
355,-22319,61984,105.0
371,-67646,58180,104.0
372,-76881,29629,117.0
375,-30629,41818,106.0
376,-29511,17754,127.0
379,-39194,3774,94.5
387,1390,-19526,102.0
390,-41576,-32402,88.1
391,35369,29933,89.6
395,4066,43908,107.0
399,-16251,37417,111.0
411,32222,-26216,88.6
414,51821,-35403,83.1
420,15938,9173,95.3
421,5641,12660,89.8
423,196005,12704,81.5
427,181888,-49372,69.9
428,175587,41269,90.5
434,205606,62005,103.0
439,210843,-22344,73.7
440,249987,35436,97.2
442,260980,45403,95.6
445,192125,65610,77.6
452,261000,-34202,73.5
461,238866,69907,104.0
466,230996,53668,95.7
469,264652,53810,102.0
477,262137,155652,118.0
479,202324,197056,120.0
480,227145,203250,111.0
484,222683,159045,94.3
485,226348,174748,133.0
488,247475,205365,120.0
509,113195,146503,111.0
515,129624,149389,114.0
517,131822,181032,107.0
526,153498,147981,101.0
529,86600,226472,108.0
530,68711,195939,90.7
546,86352,203012,84.7
548,27487,196247,95.8
549,12642,178272,97.5
553,44818,204331,98.5
567,109622,63257,89.7
569,92318,50679,90.9
570,95352,40196,79.1
571,105572,42091,86.5
574,86013,33511,90.3
575,114634,-8354,97.8
576,113592,-35499,70.3
588,84560,-42989,79.5
601,60309,602623,79.5
604,-28373,444937,80.1
605,-43252,438253,54.4
609,176199,149968,80.2
617,201999,18683,94.3
620,166192,591618,68.6
625,-27766,574814,63.9
630,58638,469868,86.9
633,-29462,171490,80.1
651,103,462004,91.1
654,-64854,300036,68.0
658,-40597,161508,88.4
664,9045,114291,107.0
670,21365,116684,110.0
676,-41950,128267,80.8
697,-50530,-34401,114.0
701,234910,644031,88.7
703,149000,598723,71.3
708,224053,596436,69.4
710,193423,620673,79.9
711,175227,631173,74.3
715,246093,514368,60.3
716,242374,450919,70.1
719,183800,574935,86.2
723,187841,424957,97.0
725,176413,394340,110.0
727,207790,540084,75.0
736,191552,511014,75.1
746,185620,407006,102.0
749,190203,391435,112.0
754,151671,473773,109.0
755,193343,525665,74.4
765,252079,324576,110.0
768,222093,279030,111.0
769,244792,302464,102.0
772,161830,331710,86.3
773,146512,309367,122.0
784,114711,345819,107.0
787,109514,272773,106.0
796,175828,336985,107.0
798,154895,264950,93.4
806,230172,565713,68.7
811,161409,582360,66.4
826,249722,417586,73.4
835,154671,460104,80.2
838,146475,480368,71.3
839,149076,488445,110.0
848,151259,527128,74.5
853,135003,359074,115.0
854,110746,370868,102.0
861,179171,275310,120.0
862,210834,311697,106.0
866,28770,431766,90.9
867,24675,477260,93.9
870,1589,172391,85.9
874,164014,99565,104.0
889,117297,70837,101.0
895,3666,55797,90.5
900,-5292,498818,71.8
901,69832,154207,103.0
919,26276,468290,88.3
920,21173,534220,55.0
933,233618,578699,74.0
934,237781,584239,69.2
942,191310,630741,84.0
945,133998,208877,104.0
948,138479,457933,90.3
953,25204,213912,95.7
959,37703,-40488,82.8
961,242284,-6432,98.4
967,128077,232341,101.0
968,161352,255372,96.7
977,-31588,105099,106.0
979,45023,622468,56.0
991,104897,464045,81.6
992,99706,476227,80.5
994,165976,43665,96.5
1000,257782,139788,132.0
1002,-21760,112689,102.0
1003,182387,588996,77.9
1004,161621,61438,79.1
1007,250299,53884,96.6
